start,duration,value
2025-03-24T00:59:03+01:00,[73],[1]
2025-03-22T04:59:41+01:00,[157],[1]
2025-03-19T04:56:24+01:00,[406],[1]
2025-03-18T03:54:17+01:00,[251],[1]
2025-03-18T02:40:37+01:00,[199],[1]
2025-03-17T05:09:56+01:00,[52],[1]
2025-03-15T21:44:38+01:00,[356],[1]
2025-03-13T04:30:16+01:00,[8],[1]
2025-03-13T02:38:19+01:00,[96],[1]
2025-03-08T07:01:11+01:00,[194],[1]
2025-03-06T03:19:29+01:00,[303],[1]
2025-03-04T06:05:48+01:00,[73],[1]
2025-03-02T05:40:52+01:00,[2],[1]
2025-03-02T03:35:45+01:00,[120],[1]
2025-03-01T03:38:43+01:00,[71],[1]
2025-02-28T05:15:32+01:00,[1058],[1]
2025-02-28T03:59:51+01:00,[280],[1]
2025-02-27T05:00:38+01:00,[169],[1]
2025-02-27T03:29:06+01:00,[113],[1]
2025-02-26T05:19:11+01:00,[728],[1]
2025-02-25T05:47:52+01:00,[115],[1]
2025-02-25T04:12:51+01:00,[571],[1]
2025-02-25T03:36:55+01:00,[72],[1]
2025-02-21T06:19:36+01:00,[479],[1]
2025-02-21T06:06:09+01:00,[2],[1]
2025-02-21T05:35:05+01:00,[44],[1]
2025-02-19T04:34:56+01:00,[2075],[1]
2025-02-19T04:10:31+01:00,[47],[1]
2025-02-18T03:42:06+01:00,[166],[1]
2025-02-17T04:38:25+01:00,[645],[1]
2025-02-17T04:26:07+01:00,[220],[1]
2025-02-16T04:54:30+01:00,[41],[1]
2025-02-16T04:35:23+01:00,[524],[1]
2025-02-13T03:15:19+01:00,[95],[1]
2025-02-12T05:06:49+01:00,[1722],[1]
2025-02-11T02:28:11+01:00,[552],[1]
2025-02-11T01:02:57+01:00,[219],[1]
2025-02-11T00:56:50+01:00,[120],[1]
2025-02-10T02:33:04+01:00,[217],[1]
2025-02-09T06:35:05+01:00,[264],[1]
2025-02-09T04:19:03+01:00,[78],[1]
2025-02-06T00:38:08+01:00,[477],[1]
2025-02-04T03:55:23+01:00,[303],[1]
2025-02-04T03:09:22+01:00,[350],[1]
2025-02-04T02:54:03+01:00,[207],[1]
2025-02-04T01:36:39+01:00,[292],[1]
2025-02-01T23:21:49+01:00,[2107],[1]
2025-01-31T18:15:51+01:00,[56],[1]
2025-01-30T22:58:49+01:00,[112],[1]
2025-01-30T22:01:17+01:00,[19],[1]
2025-01-30T06:43:02+01:00,[337],[1]
2025-01-29T02:19:59+01:00,[113],[1]
2025-01-28T21:27:31+01:00,[81],[1]
2025-01-28T20:30:00+01:00,[1722],[1]
2025-01-28T04:30:20+01:00,[832],[1]
2025-01-28T04:10:53+01:00,[182],[1]
2025-01-28T02:52:18+01:00,[412],[1]
2025-01-26T23:40:52+01:00,[769],[1]
2025-01-26T22:28:19+01:00,[86],[1]
2025-01-26T05:15:19+01:00,[610],[1]
2025-01-26T04:41:28+01:00,[286],[1]
2025-01-26T03:30:04+01:00,[184],[1]
2025-01-25T03:42:46+01:00,[362],[1]
2025-01-24T03:42:04+01:00,[26],[1]
2025-01-24T03:40:25+01:00,[13],[1]
2025-01-24T03:37:50+01:00,[43],[1]
2025-01-23T04:08:49+01:00,[435],[1]
2025-01-23T03:56:58+01:00,[62],[1]
2025-01-23T02:47:22+01:00,[159],[1]
2025-01-21T04:10:10+01:00,[71],[1]
2025-01-20T01:44:42+01:00,[210],[1]
2025-01-19T21:53:09+01:00,[24],[1]
2025-01-19T02:49:13+01:00,[58],[1]
2025-01-18T04:05:51+01:00,[266],[1]
2025-01-17T04:33:37+01:00,[112],[1]
2025-01-15T23:28:26+01:00,[256],[1]
2025-01-15T19:00:30+01:00,[37],[1]
2025-01-15T18:33:18+01:00,[203],[1]
2025-01-14T21:22:19+01:00,[118],[1]
2025-01-14T02:53:17+01:00,[15],[1]
2025-01-14T02:47:49+01:00,[4],[1]
2025-01-12T22:02:00+01:00,[519],[1]
2025-01-12T00:35:22+01:00,[161],[1]
2025-01-12T00:14:35+01:00,[120],[1]
2025-01-09T23:00:05+01:00,[821],[1]
2025-01-08T23:37:50+01:00,[1237],[1]
2025-01-08T23:13:54+01:00,[151],[1]
2025-01-08T22:11:51+01:00,[89],[1]
2025-01-08T22:08:13+01:00,[87],[1]
2025-01-08T00:08:22+01:00,[653],[1]
2025-01-08T00:00:33+01:00,[150],[1]
2025-01-07T02:29:00+01:00,[148],[1]
2025-01-06T01:05:00+01:00,[98],[1]
2025-01-05T21:51:31+01:00,[39],[1]
2025-01-05T03:27:25+01:00,[76],[1]
2025-01-04T04:37:11+01:00,[312],[1]
2025-01-03T02:11:25+01:00,[325],[1]
2025-01-01T22:47:17+01:00,[98],[1]
2025-01-01T22:28:06+01:00,[1036],[1]
2024-12-13T04:53:06+01:00,[1731],[1]
2024-12-08T04:16:43+01:00,[896],[1]
2024-11-30T03:34:05+01:00,[156],[1]
2024-11-30T03:01:42+01:00,[1486],[1]
2024-11-30T02:06:26+01:00,[345],[1]
2024-11-28T01:03:33+01:00,[110],[1]
2024-11-27T15:19:58+01:00,[1],[1]
2024-11-27T05:03:44+01:00,[742],[1]
2024-11-27T04:05:54+01:00,[100],[1]
2024-11-15T04:59:45+01:00,[50],[1]
2024-11-15T04:12:41+01:00,[110],[1]
2024-11-15T04:04:10+01:00,[379],[1]
2024-11-14T01:54:42+01:00,[1135],[1]
2024-11-13T21:26:16+01:00,[126],[1]
2024-11-12T23:06:24+01:00,[228],[1]
2024-11-12T22:31:24+01:00,[543],[1]
2024-11-12T21:24:15+01:00,[642],[1]
2024-11-11T03:45:55+01:00,[77],[1]
2024-11-10T05:13:23+01:00,[429],[1]
2024-10-07T04:00:28+02:00,[69],[1]
2024-10-06T03:11:09+02:00,[53],[1]
2024-10-04T05:20:16+02:00,[344],[1]
2024-10-04T05:00:33+02:00,[224],[1]
2024-10-03T03:25:10+02:00,[111],[1]
2024-10-01T04:42:08+02:00,[683],[1]
2024-09-30T04:15:10+02:00,[988],[1]
2024-09-29T05:48:11+02:00,[126],[1]
2024-08-17T17:33:51+02:00,[99],[1]
2024-08-11T17:46:16+02:00,[1135],[1]
2024-08-11T17:35:21+02:00,[154],[1]
2024-08-04T21:42:33+02:00,[4],[1]
2024-08-03T21:36:46+02:00,[394],[1]
2024-08-03T21:25:30+02:00,[47],[1]
2024-08-03T21:09:49+02:00,[358],[1]
2024-08-03T20:36:48+02:00,[1341],[1]
2024-08-03T20:13:37+02:00,[62],[1]
2024-08-01T15:48:45+02:00,[578],[1]
2024-08-01T15:07:08+02:00,[29],[1]
2024-08-01T06:47:05+02:00,[274],[1]
2024-08-01T06:08:33+02:00,[218],[1]
2024-07-29T06:15:16+02:00,[68],[1]
2024-07-27T03:04:06+02:00,[223],[1]
2024-07-24T03:44:18+02:00,[53],[1]
2024-07-21T06:39:30+02:00,[1804],[1]
2024-07-09T04:44:11+02:00,[183],[1]
2024-06-04T22:35:45+02:00,[114],[1]
2024-05-28T23:30:25+02:00,[63],[1]
2024-05-22T04:20:21+02:00,[495],[1]
2024-05-22T01:24:01+02:00,[86],[1]
2024-05-20T01:45:16+02:00,[600],[1]
2024-05-15T03:43:39+02:00,[62],[1]
2024-05-14T04:15:43+02:00,[679],[1]
2024-05-08T06:35:45+02:00,[20],[1]
2024-05-08T03:30:48+02:00,[76],[1]
2024-05-07T02:33:28+02:00,[4590],[1]
2024-05-07T00:42:03+02:00,[1228],[1]
2024-05-06T07:36:24+02:00,[298],[1]
2024-04-23T04:39:44+02:00,[764],[1]
2024-04-20T23:42:26+02:00,[254],[1]
2024-04-20T04:27:10+02:00,[248],[1]
2024-04-16T00:17:49+02:00,[33],[1]
2024-04-16T00:12:51+02:00,[122],[1]
2024-04-15T23:51:21+02:00,[73],[1]
2024-04-15T23:35:07+02:00,[122],[1]
2024-04-15T22:10:05+02:00,[68],[1]
2024-04-02T03:34:01+02:00,[958],[1]
2024-04-02T03:23:17+02:00,[182],[1]
2024-04-02T01:17:57+02:00,[560],[1]
2024-04-02T00:14:03+02:00,[67],[1]
2024-03-29T21:53:35+01:00,[104],[1]
2024-03-29T01:27:15+01:00,[175],[1]
2024-03-28T02:46:11+01:00,[132],[1]
2024-03-27T02:19:27+01:00,[178],[1]
2024-03-27T01:54:21+01:00,[242],[1]
2024-03-26T02:05:49+01:00,[122],[1]
2024-03-24T01:45:50+01:00,[623],[1]
2024-03-24T01:08:47+01:00,[38],[1]
2024-03-24T00:58:02+01:00,[27],[1]
2024-03-24T00:34:35+01:00,[75],[1]
2024-03-22T21:15:40+01:00,[1108],[1]
2024-02-19T02:41:25+01:00,[149],[1]
2024-02-18T01:18:38+01:00,[29],[1]
2024-02-18T00:01:50+01:00,[104],[1]
2024-02-17T23:50:40+01:00,[88],[1]
2024-02-17T23:25:59+01:00,[44],[1]
2024-02-16T22:51:15+01:00,[116],[1]
2024-02-16T22:34:21+01:00,[84],[1]
2024-02-16T22:12:39+01:00,[17],[1]
2024-02-16T19:04:13+01:00,[111],[1]
2024-02-15T15:47:28+01:00,[152],[1]
2024-02-12T02:56:12+01:00,[662],[1]
2024-02-12T01:52:33+01:00,[148],[1]
2024-02-12T01:26:11+01:00,[590],[1]
2024-02-10T16:23:29+01:00,[30],[1]
2024-02-10T03:29:02+01:00,[251],[1]
2024-02-08T23:46:29+01:00,[98],[1]
2024-02-08T22:52:16+01:00,[51],[1]
2024-02-08T02:36:21+01:00,[798],[1]
2024-02-08T00:59:08+01:00,[383],[1]
2024-02-02T16:49:26+01:00,[439],[1]
2024-02-02T15:00:19+01:00,[512],[1]
2024-02-02T02:43:15+01:00,[490],[1]
2024-02-02T02:11:17+01:00,[643],[1]
2024-02-02T01:40:51+01:00,[224],[1]
2024-02-02T00:57:19+01:00,[1324],[1]
2024-02-01T02:06:03+01:00,[151],[1]
2024-01-31T01:42:57+01:00,[103],[1]
2024-01-30T18:43:04+01:00,[99],[1]
2024-01-27T18:05:42+01:00,[178],[1]
2024-01-27T01:02:17+01:00,[446],[1]
2024-01-20T20:14:03+01:00,[260],[1]
2024-01-20T18:29:04+01:00,[304],[1]
2024-01-20T16:37:50+01:00,[57],[1]
2024-01-19T23:41:29+01:00,[1148],[1]
2024-01-16T16:14:46+01:00,[45],[1]
2024-01-12T18:18:26+01:00,[16],[1]
2024-01-12T18:11:35+01:00,[110],[1]
2024-01-11T15:14:45+01:00,[17],[1]
2024-01-11T04:15:47+01:00,[126],[1]
2024-01-11T03:29:23+01:00,[2639],[1]
2024-01-08T22:06:06+01:00,[102],[1]
2024-01-08T14:54:59+01:00,[20],[1]
2024-01-06T20:04:43+01:00,[136],[1]
2024-01-06T17:39:47+01:00,[83],[1]
2024-01-05T13:49:49+01:00,[22],[1]
2024-01-04T04:24:14+01:00,[160],[1]
2024-01-02T16:09:06+01:00,[167],[1]
2024-01-01T23:17:40+01:00,[529],[1]
2023-12-30T04:25:04+01:00,[138],[1]
2023-12-29T17:01:54+01:00,[75],[1]
2023-12-28T02:29:22+01:00,[376],[1]
2023-12-28T02:22:17+01:00,[105],[1]
2023-12-28T01:19:37+01:00,[196],[1]
2023-12-27T17:38:08+01:00,[1119],[1]
2023-12-24T01:47:15+01:00,[131],[1]
2023-12-24T01:30:57+01:00,[611],[1]
2023-11-29T21:01:06+01:00,[299],[1]
2023-11-29T20:38:56+01:00,[70],[1]
2023-11-28T02:53:57+01:00,[359],[1]
2023-11-25T01:01:08+01:00,[77],[1]
2023-11-23T22:39:37+01:00,[51],[1]
2023-11-22T01:40:33+01:00,[78],[1]
2023-11-22T01:09:01+01:00,[11],[1]
2023-11-22T00:55:52+01:00,[196],[1]
2023-11-20T03:11:32+01:00,[281],[1]
2023-11-20T03:02:14+01:00,[211],[1]
2023-11-20T02:54:04+01:00,[132],[1]
2023-11-15T02:15:25+01:00,[54],[1]
2023-10-29T02:32:53+02:00,[510],[1]
2023-10-28T22:13:47+02:00,[295],[1]
2023-10-16T03:13:11+02:00,[349],[1]
2023-10-16T02:38:05+02:00,[845],[1]
2023-10-15T22:14:53+02:00,[282],[1]
2023-10-08T22:07:53+02:00,[94],[1]
2023-10-08T03:43:44+02:00,[36],[1]
2023-10-08T03:26:56+02:00,[68],[1]
2023-10-07T03:51:01+02:00,[11],[1]
2023-09-24T18:46:19+02:00,[522],[1]
2023-09-16T14:43:11+02:00,[32],[1]
2023-09-15T13:57:07+02:00,[46],[1]
2023-09-06T03:32:08+02:00,[242],[1]
2023-09-06T03:16:09+02:00,[96],[1]
2023-09-05T03:05:59+02:00,[188],[1]
2023-07-07T21:24:42+02:00,[261],[1]
2023-07-05T23:11:56+02:00,[240],[1]
2023-07-05T22:53:27+02:00,[415],[1]
2023-06-20T02:44:37+02:00,[233],[1]
2023-06-18T04:25:12+02:00,[17],[1]
2023-02-15T04:34:53+01:00,[832],[1]
2023-02-15T04:30:09+01:00,[91],[1]
2023-02-07T03:15:30+01:00,[276],[1]
2023-02-05T03:25:16+01:00,[212],[1]
2023-02-05T03:19:30+01:00,[220],[1]
2023-02-05T02:58:18+01:00,[142],[1]
2023-02-03T20:04:28+01:00,[573],[1]
2023-02-02T00:39:31+01:00,[175],[1]
2023-02-02T00:22:32+01:00,[802],[1]
2023-01-29T03:14:30+01:00,[45],[1]
2023-01-21T20:25:39+01:00,[135],[1]
2023-01-21T02:54:30+01:00,[64],[1]
2023-01-18T05:02:20+01:00,[461],[1]
2023-01-14T02:54:59+01:00,[477],[1]
2023-01-14T02:53:53+01:00,[35],[1]
2023-01-07T19:38:03+01:00,[5240],[1]
2023-01-07T19:26:12+01:00,[411],[1]
2023-01-07T03:40:11+01:00,[158],[1]
2023-01-06T18:12:03+01:00,[165],[1]
